id,host_since,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4
1586608,1816,11217.0,40.67659218,-73.97758255,2,1.0,1.0,1.0,1,1,7,20,50,80,355,2,2483.0,2492.0,80.0,7.0,7.0,9.0,10.0,10.0,7.0,1,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4066224,1768,11211.0,40.71236405,-73.93789628,5,1.0,2.0,2.0,1,2,1125,2,2,2,92,2,2484.0,2521.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4076993,1613,11215.0,40.66711655,-73.98317074,2,1.5,1.0,1.0,1,1,1125,0,23,53,328,1,2497.0,2497.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2958846,1919,11205.0,40.69335754,-73.96264385,5,1.0,2.0,2.0,1,1,15,0,0,0,177,2,2363.0,2366.0,96.0,10.0,10.0,10.0,9.0,8.0,10.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
890686,1842,11106.0,40.75897806,-73.93108036,1,1.0,1.0,1.0,1,1,365,28,58,88,363,7,1883.0,2327.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1444924,1312,11231.0,40.6794668,-73.99708853,1,1.0,1.0,1.0,1,7,1125,25,25,25,271,1,2059.0,2059.0,89.0,10.0,10.0,8.0,6.0,8.0,10.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
789593,1770,11206.0,40.71152935,-73.9471514,2,1.5,1.0,1.0,1,3,15,21,41,71,346,21,1798.0,2545.0,94.0,9.0,9.0,9.0,9.0,9.0,9.0,2,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3869796,1873,10023.0,40.77592713,-73.98814108,2,1.0,0.0,1.0,1,3,1125,14,23,23,23,5,2462.0,2538.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4269611,2469,10065.0,40.76381089,-73.96891598,2,1.0,0.0,1.0,2,2,14,30,60,90,365,6,2482.0,2540.0,97.0,10.0,9.0,9.0,10.0,10.0,8.0,1,165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861759,1668,11369.0,40.76438497,-73.87418427,4,1.0,2.0,3.0,4,2,365,29,59,89,364,2,1885.0,2539.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3911950,1225,10025.0,40.80117769,-73.9694411,2,1.0,1.0,1.0,2,1,1125,28,58,88,363,1,2462.0,2462.0,100.0,8.0,8.0,8.0,10.0,10.0,8.0,1,170,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1314012,2004,11102.0,40.76741788,-73.92499055,3,1.0,1.0,2.0,2,6,210,7,25,55,330,4,2282.0,2522.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4205815,2460,10001.0,40.75239481,-74.00217581,2,1.0,1.0,1.0,1,2,1222,16,31,57,106,9,2469.0,2548.0,87.0,9.0,10.0,9.0,9.0,9.0,9.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2666781,1525,10128.0,40.78189452,-73.9504159,4,1.0,0.0,2.0,2,1,1125,30,60,90,365,17,2303.0,2536.0,85.0,8.0,9.0,9.0,9.0,9.0,9.0,1,195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
927408,672,11238.0,40.68618158,-73.96602986,3,1.0,1.0,2.0,2,3,365,0,3,25,271,11,1916.0,2536.0,84.0,9.0,8.0,9.0,9.0,10.0,8.0,5,118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4197715,2214,11220.0,40.6468765,-74.01648426,3,1.0,1.0,1.0,1,1,1125,23,52,80,331,10,2477.0,2533.0,88.0,9.0,9.0,10.0,10.0,7.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3673501,1854,10065.0,40.76324293,-73.96054388,5,1.0,1.0,1.0,2,1,1125,3,3,3,64,2,2456.0,2492.0,100.0,8.0,10.0,10.0,10.0,10.0,6.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
796381,1769,10038.0,40.70850003,-74.00193402,2,1.0,1.0,1.0,1,5,31,30,60,90,365,3,1794.0,2319.0,94.0,10.0,6.0,10.0,10.0,10.0,10.0,1,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3282515,257,10025.0,40.79135855,-73.96710549,2,1.5,1.0,1.0,2,1,1125,29,59,82,353,27,2365.0,2547.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3,130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
790007,1780,10024.0,40.78958034,-73.97496936,2,1.0,0.0,1.0,0,1,15,20,20,20,110,3,2129.0,2466.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
855549,967,10025.0,40.79279351,-73.97131253,1,2.0,1.0,1.0,1,1,1125,0,22,52,327,10,2077.0,2543.0,87.0,9.0,8.0,9.0,9.0,10.0,8.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3811075,1610,11215.0,40.66701808,-73.98760816,3,1.0,1.0,1.0,1,1,21,27,57,87,362,17,2448.0,2545.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3292214,2250,10128.0,40.78186248,-73.9466776,2,1.0,1.0,2.0,0,3,30,0,0,0,180,12,2388.0,2479.0,84.0,8.0,9.0,9.0,9.0,10.0,8.0,2,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
265764,1044,11226.0,40.65437652,-73.95906334,4,1.0,1.0,1.0,2,3,365,7,9,39,314,2,2190.0,2194.0,84.0,9.0,10.0,7.0,9.0,8.0,8.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790059,1692,11211.0,40.70747634,-73.95113917,3,1.0,1.0,1.0,1,2,30,0,30,60,335,17,1826.0,2415.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,2,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1976088,2152,11377.0,40.74457665,-73.91047157,3,1.0,1.0,2.0,2,3,365,25,25,25,25,20,2184.0,2555.0,92.0,10.0,10.0,9.0,9.0,8.0,9.0,1,97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1248878,1627,10028.0,40.77520345,-73.94831169,2,1.0,1.0,1.0,1,1,1125,27,46,75,280,38,2003.0,2508.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3987389,2431,11102.0,40.77051817,-73.92131684,4,1.0,2.0,2.0,1,2,1125,0,0,0,100,4,2469.0,2490.0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69266,1108,10128.0,40.77985593,-73.94811255,5,1.0,2.0,3.0,1,2,365,1,2,3,278,16,1354.0,2373.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1,195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1080674,1931,11205.0,40.69081755,-73.96754929,2,1.0,1.0,1.0,3,1,1125,30,60,90,365,7,1967.0,2502.0,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599968,1247,10023.0,40.77234314,-73.99026954,6,1.0,1.0,6.0,4,5,120,18,26,56,331,9,1728.0,2505.0,91.0,9.0,9.0,9.0,9.0,10.0,9.0,25,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2101112,2164,10009.0,40.73003667,-73.97908593,2,1.0,1.0,1.0,1,1,1125,27,57,87,362,5,2476.0,2498.0,96.0,9.0,9.0,9.0,10.0,9.0,9.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2101200,1556,10024.0,40.78617409,-73.9704385,1,1.0,1.0,1.0,1,1,1125,27,57,87,362,12,2197.0,2479.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
856047,1818,11105.0,40.77182847,-73.91305776,2,1.0,1.0,1.0,1,2,28,0,0,0,235,6,2412.0,2520.0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2045441,1537,10003.0,40.7287266,-73.99629797,2,1.0,0.0,1.0,1,2,10,0,0,0,0,4,2204.0,2532.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4263967,2468,10028.0,40.77424375,-73.95627468,1,1.0,1.0,1.0,1,1,1125,27,57,87,362,6,2483.0,2533.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4329515,2209,11215.0,40.66098227,-73.98321098,2,1.0,1.0,2.0,1,1,1125,2,2,3,278,6,2491.0,2539.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2438689,1988,10024.0,40.78910518,-73.97273476,7,1.0,2.0,4.0,4,2,30,15,36,43,269,30,2264.0,2549.0,85.0,9.0,9.0,8.0,9.0,9.0,9.0,4,280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4601390,1246,11211.0,40.71064028,-73.96119557,2,1.0,1.0,1.0,1,1,1125,8,38,68,343,2,2525.0,2547.0,80.0,10.0,9.0,9.0,9.0,10.0,8.0,1,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4597780,1083,11217.0,40.68156146,-73.98834388,1,1.0,1.0,1.0,1,1,1125,4,34,64,339,1,2519.0,2519.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2569808,2157,11211.0,40.7107506,-73.95675518,2,1.0,1.0,1.0,1,1,1125,11,40,70,326,3,2328.0,2501.0,87.0,10.0,7.0,10.0,10.0,9.0,9.0,1,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4264188,2025,11235.0,40.58453241,-73.95912521,3,1.0,1.0,2.0,2,2,14,30,60,90,365,2,2477.0,2534.0,90.0,9.0,10.0,9.0,10.0,8.0,9.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1839257,1592,10002.0,40.71620053,-73.99083679,2,2.0,1.0,1.0,2,2,40,28,58,88,363,24,2147.0,2537.0,86.0,9.0,10.0,10.0,9.0,9.0,9.0,6,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1839341,2123,11249.0,40.71873421,-73.96591106,4,2.0,2.0,2.0,1,4,1125,15,32,44,46,9,2293.0,2540.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2822393,2163,10002.0,40.72003482,-73.98342187,3,1.0,0.0,2.0,2,2,12,2,2,2,2,2,2512.0,2526.0,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3552859,1874,10128.0,40.78073495,-73.95246538,3,1.0,1.0,1.0,2,1,365,0,0,0,151,4,2457.0,2539.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76221,1142,11205.0,40.69172964,-73.96941982,3,1.0,1.0,2.0,1,5,60,22,52,82,357,6,1564.0,2464.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2566238,2263,10128.0,40.78099551,-73.95390042,4,1.0,1.0,1.0,0,1,1125,29,59,89,364,3,2319.0,2482.0,100.0,9.0,9.0,10.0,10.0,10.0,9.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1970512,2151,10016.0,40.74904171,-73.97369309,2,1.0,1.0,1.0,2,7,14,30,60,90,365,1,2175.0,2175.0,77.0,4.0,8.0,8.0,10.0,8.0,8.0,1,300,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3375848,2357,11415.0,40.70481372,-73.8288588,3,1.0,1.0,2.0,3,1,1125,29,59,89,364,2,2450.0,2482.0,80.0,7.0,6.0,8.0,10.0,8.0,6.0,5,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1255145,1912,10009.0,40.72438773,-73.98143154,2,1.0,1.0,1.0,1,2,1125,25,55,85,332,17,2015.0,2518.0,92.0,10.0,10.0,9.0,9.0,9.0,9.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4460986,2486,11206.0,40.70394328,-73.93560332,1,1.0,1.0,1.0,1,1,1125,0,0,0,0,2,2505.0,2517.0,70.0,8.0,7.0,10.0,10.0,8.0,8.0,2,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1708541,2092,10024.0,40.79139807,-73.97606796,3,1.0,1.0,2.0,1,2,10,0,0,0,0,1,2119.0,2119.0,93.0,6.0,10.0,10.0,10.0,10.0,10.0,1,195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4347989,2479,10009.0,40.72204912,-73.98205758,4,1.0,1.0,2.0,1,2,1125,30,60,90,365,2,2488.0,2496.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4447311,2347,11217.0,40.67349259,-73.97429639,3,1.0,0.0,1.0,2,2,1125,5,35,65,337,4,2523.0,2551.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135706,1250,10011.0,40.74488311,-74.00100441,1,1.0,0.0,1.0,1,6,10,0,0,0,1,7,1348.0,1989.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3084885,2024,10009.0,40.72069704,-73.98175202,2,1.0,1.0,1.0,1,3,1125,8,8,8,210,10,2383.0,2455.0,84.0,9.0,9.0,10.0,9.0,8.0,8.0,1,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
266848,1411,11238.0,40.68387038,-73.96323464,4,1.0,2.0,3.0,1,7,90,0,10,40,315,3,1449.0,2162.0,95.0,9.0,9.0,9.0,10.0,10.0,10.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
972909,1582,11211.0,40.71246159,-73.96322314,6,1.0,3.0,3.0,4,2,1125,30,60,90,357,23,1945.0,2527.0,92.0,9.0,10.0,10.0,9.0,9.0,9.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2495169,1321,10009.0,40.72635952,-73.97833169,4,1.0,2.0,2.0,1,3,1125,0,0,0,24,2,2378.0,2388.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,230,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660177,1445,11374.0,40.73159013,-73.866815,5,1.0,1.0,2.0,1,3,29,30,60,90,365,12,2074.0,2525.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,4,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
394020,1497,11210.0,40.63641964,-73.94448709,4,1.0,1.0,2.0,1,1,3,28,58,81,347,5,1549.0,1910.0,93.0,9.0,10.0,10.0,10.0,8.0,9.0,5,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2959695,1701,10128.0,40.77887492,-73.94715499,2,1.0,1.0,1.0,2,1,1125,13,43,73,348,5,2331.0,2476.0,75.0,9.0,8.0,10.0,9.0,10.0,7.0,2,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3216391,1827,11217.0,40.68127327,-73.97673213,4,1.0,1.0,2.0,2,3,365,2,2,2,190,1,2431.0,2431.0,80.0,10.0,6.0,8.0,6.0,8.0,8.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3412785,2286,10002.0,40.71220471,-73.98738211,5,1.0,2.0,3.0,4,3,1125,30,60,90,365,6,2440.0,2534.0,90.0,8.0,9.0,10.0,10.0,7.0,8.0,1,339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3201161,2084,11103.0,40.76315284,-73.91804244,1,1.0,1.0,1.0,1,1,1125,22,52,82,357,2,2512.0,2553.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
731551,1354,10009.0,40.72309513,-73.98255548,1,1.0,1.0,1.0,1,4,15,18,18,18,228,45,1926.0,2417.0,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
857005,1626,10002.0,40.72194656,-73.98506703,2,1.0,0.0,1.0,1,2,1125,30,60,90,365,3,2480.0,2533.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
846885,1811,11106.0,40.76029451,-73.92362317,2,1.0,1.0,1.0,1,2,29,24,54,60,304,7,1988.0,2380.0,73.0,8.0,6.0,8.0,7.0,9.0,8.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4270611,2383,11101.0,40.74521654,-73.95480063,2,1.0,1.0,1.0,1,2,1125,28,58,88,363,2,2477.0,2546.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2436625,1760,10002.0,40.72356077,-73.99376594,1,1.0,1.0,1.0,1,1,60,28,58,88,88,24,2286.0,2531.0,84.0,9.0,9.0,9.0,9.0,9.0,9.0,1,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2495596,2253,10011.0,40.73404813,-73.9972472,2,1.0,1.0,2.0,1,1,1125,7,7,11,286,1,2467.0,2467.0,80.0,10.0,6.0,10.0,10.0,10.0,10.0,1,219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2763303,1472,11211.0,40.71275703,-73.95460752,3,1.5,1.0,2.0,1,1,1125,30,60,90,365,12,2317.0,2522.0,71.0,8.0,7.0,8.0,8.0,9.0,8.0,4,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1053830,1770,10009.0,40.71978515,-73.97751563,3,1.0,1.0,1.0,2,2,14,15,45,75,350,2,1966.0,2356.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5258,405,11211.0,40.71030198,-73.96496144,2,1.0,1.0,1.0,2,2,60,8,20,50,325,44,502.0,2508.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2102542,1660,11217.0,40.68644788,-73.99400248,2,1.0,1.0,1.0,1,1,1125,10,36,66,341,8,2194.0,2484.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2501176,2254,11211.0,40.71283403,-73.95614192,4,1.0,2.0,2.0,3,1,1125,23,53,83,358,7,2345.0,2540.0,87.0,9.0,8.0,8.0,8.0,9.0,9.0,1,265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3478697,2373,11249.0,40.7124103,-73.96252597,6,1.0,3.0,3.0,1,1,1125,30,60,90,365,3,2449.0,2491.0,90.0,9.0,10.0,10.0,10.0,10.0,10.0,2,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2111172,2061,11211.0,40.71872322,-73.9549622,2,1.0,0.0,1.0,2,1,1125,15,45,75,350,11,2191.0,2510.0,93.0,9.0,8.0,10.0,10.0,10.0,10.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1905865,1590,11211.0,40.70728021,-73.95461524,2,1.0,1.0,1.0,1,2,15,30,60,90,365,3,2192.0,2478.0,73.0,7.0,9.0,8.0,9.0,5.0,7.0,2,109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1906019,2138,11211.0,40.71317256,-73.95266052,2,1.0,1.0,1.0,1,5,13,27,57,87,362,6,2294.0,2383.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2763401,1765,11211.0,40.7084597,-73.95979118,2,1.0,1.0,1.0,1,4,6,0,0,0,235,3,2323.0,2501.0,80.0,7.0,10.0,7.0,10.0,10.0,9.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1059468,729,10025.0,40.79540948,-73.97256248,2,1.0,1.0,1.0,1,1,1125,0,0,0,0,2,2050.0,2292.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
267565,1247,11211.0,40.71762243,-73.9645801,8,2.0,1.0,8.0,1,2,365,30,60,90,365,2,1444.0,2491.0,60.0,8.0,7.0,10.0,10.0,10.0,9.0,25,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
267603,1030,10023.0,40.7776464,-73.98230367,3,0.0,1.0,1.0,2,5,365,0,0,0,178,1,1832.0,1832.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3806630,1840,10280.0,40.70695436,-74.01690398,2,1.0,1.0,1.0,1,1,1125,0,0,0,153,1,2457.0,2457.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1256152,1987,10532.0,40.72353393,-73.98331752,1,1.0,1.0,1.0,2,14,1125,10,12,42,317,6,2031.0,2414.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4711865,2526,10280.0,40.71136113,-74.01741622,4,1.0,2.0,2.0,1,1,1125,16,16,16,16,4,2530.0,2557.0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4774146,2533,10009.0,40.72863811,-73.97934437,4,1.0,2.0,2.0,1,2,1125,0,0,0,1,1,2554.0,2554.0,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
