id,host_since,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price
799983,1479,10003,40.7348333,-73.98624351,0,0,2,1,1,1,0,1,3,1125,10,17,21,210,5,2452,2525,100,10,10,10,10,10,10,1,185
2585879,2267,11231,40.67631441,-73.99986203,0,1,2,1,1,1,0,1,1,1125,0,0,0,265,0,,,,,,,,,,1,110
2932263,2117,11201,40.69642175,-73.99267228,0,0,2,,,,0,1,1,1125,3,3,3,210,0,,,,,,,,,,1,160
3061536,2272,10012,40.72365416,-74.00100713,2,0,8,2,3,3,0,4,3,60,21,44,71,330,17,2353,2532,98,9,10,10,10,10,9,2,599
4697887,2521,11231,40.67770542,-73.99297879,0,0,3,1,1,1,0,1,4,1125,16,16,35,310,1,2556,2556,100,8,10,10,10,10,10,1,125
474664,1344,10023,40.77089739,-73.980548,0,0,1,1,1,1,0,1,3,14,0,30,60,335,0,,,,,,,,,,1,200
3395238,1180,11220,40.64782307,-74.00945809,1,0,5,1,3,4,0,1,1,1125,8,38,68,343,0,,,,,,,,,,1,150
315056,1235,11102,40.77222778,-73.92269418,1,1,2,1,1,1,0,2,1,20,0,0,2,277,8,1639,2441,100,10,10,10,10,10,10,2,85
4651823,1923,11211,40.71399373,-73.94184799,1,1,2,2,1,1,0,1,1,1125,8,8,8,23,2,2540,2541,60,8,10,6,10,10,8,1,80
2010943,1989,10003,40.73024988,-73.99541844,0,1,2,1,1,1,0,1,1,1125,28,55,55,55,15,2321,2506,97,10,10,10,10,10,10,1,239
957002,1881,10025,40.79820447,-73.96393976,0,0,2,1,1,1,2,1,1,1125,28,58,82,349,17,2007,2546,69,7,8,8,9,8,7,1,100
20611,750,11211,40.71155755,-73.96217804,0,1,2,1,1,1,0,2,3,60,22,40,70,317,71,810,2541,93,9,9,9,9,9,9,3,80
4266428,2469,10044,40.76968054,-73.94318572,0,0,4,2,2,4,0,4,7,8,1,1,1,64,0,,,,,,,,,,1,250
4823799,2539,10011,40.73411549,-73.99709625,0,1,2,1,1,1,0,1,14,55,22,22,22,22,0,,,,,,,,,,1,90
4681490,2522,10009,40.72169197,-73.98298851,0,1,1,1,1,1,0,1,5,1125,30,30,30,40,0,,,,,,,,,,1,60
3990319,2201,10023,40.77529453,-73.98378298,0,0,4,2,1,2,0,1,3,7,30,60,90,365,1,2498,2498,100,10,10,10,10,10,10,1,399
39545,928,10001,40.74747519,-73.99368435,0,0,2,1,0,1,0,2,1,365,30,55,76,293,135,1059,2544,95,10,9,10,10,10,9,4,195
4776753,2321,10024,40.78197285,-73.97816896,0,0,3,1.5,2,2,0,1,1,1125,12,12,12,54,1,2536,2536,100,10,10,10,10,10,10,1,275
2745140,1355,11105,40.76930342,-73.90718822,1,1,2,1,1,1,0,1,5,1125,7,37,67,342,16,2336,2555,84,9,7,10,10,9,8,4,48
4758164,2528,11226,40.65516867,-73.95923586,0,0,2,1,1,1,0,2,2,1125,14,24,36,250,1,2540,2540,100,10,10,10,10,10,10,1,100
1350977,2014,10025,40.79643136,-73.96929222,3,1,3,1,1,2,0,2,3,30,30,60,90,365,17,2076,2497,85,8,7,10,9,9,8,2,145
3307475,2354,10075,40.77295687,-73.95290822,0,0,3,1,1,1,0,1,1,90,21,51,76,299,5,2372,2461,93,10,9,10,10,10,9,1,220
3198709,2199,10013,40.72050996,-73.99736563,0,0,4,1,1,1,0,1,1,1125,30,57,57,248,2,2504,2541,80,7,5,8,9,9,8,1,125
2576579,2202,11104,40.7407006,-73.92443905,0,1,2,1,1,1,0,1,1,1125,0,0,0,266,1,2336,2336,100,10,10,10,10,10,10,1,100
4566989,2507,11106,40.76287582,-73.92626424,0,0,2,1,1,1,0,0,1,1125,30,60,90,365,3,2517,2541,87,9,9,10,9,9,9,1,92
2454924,1222,10009,40.72219559,-73.97611186,0,0,2,1,0,1,0,2,2,365,19,19,19,32,10,2299,2556,94,10,9,9,10,8,9,1,125
4132783,2451,10011,40.74635605,-74.00377586,0,0,2,1,1,1,0,1,1,1125,3,3,3,224,1,2477,2477,100,,,,,,,1,195
2600872,568,11238,40.68718056,-73.96439691,0,0,1,1,1,1,0,1,14,60,20,43,73,344,8,2300,2529,93,10,10,10,9,9,9,1,105
118541,1232,10021,40.76852283,-73.95712576,0,0,2,1,1,1,0,1,6,14,0,0,0,2,3,1351,1560,98,10,10,9,10,10,9,1,150
3840719,2413,11101,40.74562755,-73.95892164,0,0,2,1,0,1,0,1,3,8,4,12,12,131,3,2435,2504,93,10,8,9,10,9,10,1,135
751014,1584,10009,40.7285866,-73.97855444,0,0,3,1,1,1,0,1,2,365,0,23,53,271,17,1811,2455,95,10,9,10,9,9,9,2,115
282863,1083,11217,40.68130633,-73.98879318,0,0,2,0,1,1,0,1,1,1125,2,32,62,220,14,1477,1782,100,9,8,9,9,8,9,2,80
2661098,2278,11374,40.72786201,-73.86946134,0,1,1,1,1,1,0,1,1,1125,30,60,90,365,1,2434,2434,100,10,10,10,10,10,10,1,75
4431178,2490,10002,40.71992908,-73.98149787,0,2,1,1,1,1,2,1,1,1125,26,56,86,361,0,,,,,,,,,,2,83
1093570,1936,11106,40.76415676,-73.93226083,1,1,2,2,1,1,0,2,1,20,16,27,40,196,57,2194,2555,91,10,9,9,9,9,9,4,59
610596,1661,11215,40.67376316,-73.99647636,1,0,5,1.5,2,2,0,3,1,1125,30,60,90,365,16,2304,2491,95,9,9,10,10,8,9,1,198
3709690,2326,10128,40.78252662,-73.94579127,0,0,4,1,1,2,0,1,1,1125,2,2,5,39,5,2407,2554,92,9,10,10,10,10,10,1,160
4692732,2008,10128,40.78294097,-73.94601781,0,0,4,1,1,2,0,2,3,7,2,2,2,11,0,,,,,,,,,,1,150
4037379,1911,11230,40.62858655,-73.96176707,0,0,2,1,0,2,0,1,3,1125,0,0,0,94,2,2471,2479,90,9,9,10,10,10,10,1,100
509057,1612,10023,40.77817011,-73.97696611,0,0,4,1,2,3,0,1,3,7,28,58,88,363,0,,,,,,,,,,1,200
773940,1772,10009,40.72561807,-73.9824401,0,0,2,1,1,1,0,1,7,1125,0,9,9,256,8,1830,2429,94,9,9,10,10,9,9,1,220
4829151,2453,10011,40.74166945,-74.00303462,0,0,4,1,2,2,0,1,1,1125,30,60,90,365,0,,,,,,,,,,2,250
4378437,2397,11205,40.69132549,-73.95811787,0,0,2,2,1,1,0,1,5,180,30,39,41,118,3,2533,2542,100,10,10,10,10,10,10,1,135
1659202,1408,10002,40.71688666,-73.99377664,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,15,2109,2470,94,9,8,9,10,9,9,7,169
2249410,1163,11205,40.6935851,-73.95714056,0,0,2,1,0,1,0,1,1,1125,0,17,47,322,0,,,,,,,,,,1,225
249704,1320,11206,40.71005269,-73.94070649,0,0,2,1,1,1,0,1,7,365,13,29,48,246,13,1464,2493,95,10,10,9,9,9,9,1,135
184189,1304,11217,40.68555812,-73.97897969,0,0,2,1.5,1,1,0,1,3,90,0,0,0,194,13,1427,2525,98,10,10,10,10,10,10,1,180
4558229,2506,10002,40.72070016,-73.98671112,0,1,1,1,1,1,0,1,1,10,28,58,88,363,2,2534,2544,100,10,10,10,10,10,10,2,90
1961763,2149,11418,40.69401908,-73.8165477,1,0,2,1,0,1,0,1,2,31,25,55,85,360,26,2226,2533,83,9,8,9,9,8,8,1,60
2011212,2030,10014,40.72777556,-74.00859924,0,0,2,1,0,1,0,1,1,1125,30,60,90,365,4,2169,2477,95,10,9,9,10,10,9,2,205
2740125,1052,11211,40.71453107,-73.94518618,0,0,2,1,1,1,0,1,7,31,30,60,90,355,0,,,,,,,,,,1,185
4093555,2445,11217,40.67933852,-73.98042835,0,0,3,1,0,2,0,2,1,1125,19,49,79,79,2,2477,2491,100,10,9,10,10,9,10,1,200
3190865,2190,10075,40.7735298,-73.95369942,0,1,3,1,1,1,0,1,1,8,17,46,46,238,23,2369,2546,92,10,8,10,10,10,9,1,79
4720033,2422,10010,40.74002775,-73.98467208,0,0,2,1,1,1,0,1,1,1125,0,0,0,5,0,,,,,,,,,,1,125
1303434,1426,11217,40.68131588,-73.98837613,1,0,4,,2,1,0,1,3,365,1,31,61,336,3,2173,2556,93,9,9,9,10,9,9,1,250
446388,1328,10025,40.79717592,-73.97345428,0,0,3,1,1,1,0,2,5,60,25,55,85,360,12,1828,2501,98,10,10,10,10,9,9,1,145
4698201,1986,11231,40.68340627,-74.00154373,0,1,2,1,1,1,0,2,5,1125,10,13,43,318,0,,,,,,,,,,2,99
1003957,1903,11217,40.68101429,-73.97930775,0,1,1,1,1,1,0,1,1,1125,0,30,60,335,0,,,,,,,,,,1,90
2019275,1836,11215,40.67399083,-73.98126546,0,0,2,1,1,1,0,2,2,1125,5,20,50,325,6,2196,2548,93,9,10,10,10,10,9,1,145
1893270,2062,10075,40.77155765,-73.94996309,0,0,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,185
610763,1658,10011,40.73356237,-73.99712711,0,0,3,1,1,2,0,2,5,14,1,1,1,2,10,1679,2315,98,10,10,10,10,10,10,1,125
700549,1266,10021,40.77068867,-73.95945614,0,0,2,,1,1,0,1,4,30,1,31,61,336,7,1758,2193,94,10,9,10,10,10,10,1,200
1724889,2047,11206,40.70188274,-73.93501479,0,1,2,1,1,1,0,1,3,60,25,55,85,175,10,2221,2549,76,8,6,8,9,8,7,1,49
4575220,2508,11106,40.76242339,-73.91940266,0,1,3,1,1,1,0,1,1,1125,0,0,0,182,0,,,,,,,,,,1,70
3400645,934,11217,40.68571613,-73.98601804,0,0,2,1,1,1,0,1,1,1125,0,0,0,168,2,2391,2414,100,10,10,10,10,10,10,1,140
1363980,1925,11220,40.64602287,-74.01218365,0,1,3,1,1,1,0,2,1,1125,26,56,86,361,21,2072,2543,95,10,10,9,10,8,10,7,57
2155472,953,11211,40.71500778,-73.96112193,0,1,2,1,1,1,0,1,5,60,30,60,90,365,1,2526,2526,100,8,10,10,10,8,8,3,95
2412563,2239,10002,40.72131963,-73.98203158,0,1,1,1,1,1,0,1,10,12,0,0,19,294,0,,,,,,,,,,2,75
4698314,1701,11215,40.66225999,-73.97943013,0,0,2,1,1,1,0,1,5,7,8,8,8,10,0,,,,,,,,,,1,120
1290451,1003,10075,40.77264644,-73.95551064,0,0,2,1,,1,0,1,5,1125,21,51,81,356,15,2331,2518,90,9,9,10,10,9,9,1,155
3363364,2360,11203,40.65284498,-73.9441276,1,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,150
3256533,2348,11232,40.64969344,-74.00244932,0,1,1,1,1,1,0,1,1,1125,20,20,20,20,0,,,,,,,,,,1,35
457555,1583,10021,40.769333,-73.95708846,0,0,2,1,1,1,0,2,3,365,14,44,74,339,41,1618,2518,93,9,9,10,10,10,9,1,179
1910270,2139,11201,40.68379679,-73.9897658,1,0,7,2.5,4,5,0,1,5,15,4,22,37,282,2,2195,2396,100,10,10,10,10,10,10,1,400
3438336,2368,11249,40.72025824,-73.96276307,0,1,2,1,1,2,0,0,1,1125,27,57,87,362,11,2460,2557,93,9,9,10,10,9,8,1,85
873024,1813,11211,40.70916982,-73.94915632,0,1,2,1,1,1,0,1,4,100,18,43,73,348,3,1838,1998,80,10,5,7,7,9,7,1,40
1814771,1470,11211,40.71152269,-73.96078787,0,1,1,1,1,1,0,1,4,365,19,46,46,250,0,,,,,,,,,,2,70
2717461,2286,11104,40.74267598,-73.91611639,0,0,3,1,1,1,0,1,1,1125,30,60,90,365,3,2339,2477,93,9,8,9,9,9,9,1,109
4305168,2066,11249,40.71634259,-73.96054459,0,0,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,175
4305170,1930,11238,40.6814737,-73.96488071,0,0,2,1,0,1,1,1,1,1125,30,60,90,365,2,2483,2498,100,10,10,10,10,10,10,1,145
1342296,1426,11215,40.66904203,-73.98989785,0,1,1,1,1,1,0,1,4,30,3,30,30,134,15,2031,2541,100,10,10,10,10,10,10,1,45
3905372,2256,10037,40.81299071,-73.94140921,0,0,3,1,0,2,0,1,5,10,2,2,2,113,1,2534,2534,100,10,6,10,10,8,10,1,121
1953928,2148,11103,40.76266435,-73.91451154,1,0,7,1,2,3,0,4,1,1125,28,58,88,363,15,2190,2463,87,9,9,9,9,9,9,1,150
4776979,2533,11205,40.69426438,-73.96188852,0,1,2,1,1,1,0,0,2,1125,16,46,74,74,1,2549,2549,80,8,6,10,10,8,8,1,45
2970247,2317,10002,40.72035151,-73.98752937,0,1,2,1,1,1,0,1,1,1125,0,0,0,215,0,,,,,,,,,,1,125
4182158,2361,11217,40.68510831,-73.98566806,0,0,2,1,1,2,0,1,3,365,4,34,64,331,2,2472,2513,80,9,8,10,10,10,9,1,130
4033521,1403,11233,40.67441275,-73.9237078,1,0,4,1,1,3,0,2,4,31,13,27,36,300,11,2476,2558,95,9,10,10,10,8,10,2,75
975897,1800,11205,40.69519537,-73.96876795,0,1,1,1,1,1,0,1,3,1125,12,15,45,320,1,2194,2194,91,10,8,10,10,8,8,3,55
3378627,1986,10128,40.78365355,-73.95247184,0,0,6,1,2,3,0,3,2,365,20,30,36,275,18,2390,2547,91,9,9,10,10,9,10,2,225
700738,1721,11101,40.74493412,-73.94923003,0,0,4,1,2,2,0,2,3,30,2,32,62,337,9,1745,2497,83,8,9,9,10,9,8,1,175
1069736,1927,10023,40.77071177,-73.9829338,0,0,2,1,1,1,0,1,2,1125,0,0,0,118,6,1965,2191,98,10,9,10,10,10,10,1,299
2273613,2215,11231,40.67631826,-73.99203503,0,0,2,1,1,1,0,1,14,1125,0,30,60,335,12,2257,2494,98,10,10,10,10,10,10,1,120
4567376,2507,10009,40.72614012,-73.97646059,0,0,2,1,1,1,0,1,3,1125,30,60,90,365,0,,,,,,,,,,1,150
2106057,1525,11217,40.67658325,-73.9820935,0,0,4,1,1,2,0,2,2,1125,11,11,18,56,5,2191,2470,80,8,6,8,10,10,8,1,100
4187187,1954,11249,40.70838208,-73.96609095,0,1,2,1,1,1,3,2,1,1125,28,58,88,363,5,2468,2533,92,9,10,10,10,9,9,2,100
3625296,1981,11215,40.67113856,-73.98135746,0,1,2,1,1,1,0,1,1,1125,0,0,0,144,0,,,,,,,,,,1,120
4807282,2537,10009,40.7268683,-73.9826934,0,1,3,1,1,3,0,1,1,1125,0,0,0,0,0,,,,,,,,,,1,150
1880419,1453,11205,40.69531248,-73.96692315,0,0,2,1,1,1,0,1,3,18,4,4,9,157,11,2303,2537,98,10,10,10,10,9,9,1,140
2748239,1030,11215,40.66787037,-73.99143072,0,1,2,1,1,1,2,2,2,7,30,60,83,358,14,2317,2500,99,10,10,10,10,10,10,1,85
4444372,2220,10028,40.77379516,-73.9498074,0,0,2,1,0,1,0,0,1,365,30,60,90,365,1,2541,2541,100,10,10,10,10,10,10,1,150
2716244,2284,10002,40.72009482,-73.98437691,0,0,10,2,4,5,0,8,1,1125,27,57,87,362,0,,,,,,,,,,2,725
3925078,2423,10065,40.76310714,-73.95916376,0,0,3,1,1,1,0,1,3,1125,0,4,4,199,5,2447,2499,92,10,10,9,10,9,10,1,155
21218,639,11211,40.71052893,-73.96086569,0,0,2,1,1,1,0,0,1,30,8,22,35,249,204,836,2547,95,9,10,10,10,9,9,3,132
1167581,1798,10014,40.73992668,-74.00274918,0,1,2,1,1,1,1,1,1,31,30,60,90,365,31,2061,2533,94,10,9,10,10,10,9,1,80
3466330,2368,10128,40.77708444,-73.94457438,0,0,3,1,1,1,0,1,7,1125,30,60,90,365,0,,,,,,,,,,2,125
1210264,1940,11201,40.69414395,-73.99520974,0,0,2,1,1,1,0,1,1,10,30,60,90,365,3,2097,2483,90,5,8,10,10,10,9,1,145
3339611,2340,10009,40.72715555,-73.97926659,0,0,3,1,0,1,0,2,1,1125,15,41,71,345,11,2386,2542,93,9,9,7,9,10,9,2,180
2797953,2296,10024,40.78263339,-73.97529718,0,0,2,1,1,1,0,1,1,1125,0,0,0,237,0,,,,,,,,,,1,250
2399638,2237,11232,40.65041513,-74.00698357,1,1,2,1,1,1,0,1,1,1125,5,5,26,290,0,,,,,,,,,,1,35
844894,1810,10024,40.78701023,-73.97350476,0,0,1,1,1,1,1,1,2,21,17,38,65,332,68,1842,2532,91,9,9,10,10,10,9,1,140
4837614,2541,11226,40.64967214,-73.96272766,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,60
620473,1669,11218,40.64881525,-73.97766174,1,1,1,2,1,1,0,1,3,90,22,46,73,319,10,1691,2550,93,10,9,10,10,9,9,1,45
3920119,2423,10065,40.76958445,-73.96674136,0,1,2,1,1,1,0,1,1,1125,0,0,0,110,0,,,,,,,,,,1,200
3101456,1656,10463,40.87940208,-73.91465424,0,0,6,2,2,3,0,1,14,45,30,60,90,335,0,,,,,,,,,,1,130
2708246,1846,10024,40.78302901,-73.97518998,0,0,4,1,1,2,0,2,2,60,29,59,89,364,8,2316,2499,95,9,10,10,10,10,9,1,300
1592897,1835,10037,40.81921844,-73.93681614,0,0,2,1,0,1,0,2,1,1125,0,0,0,0,1,2085,2085,100,10,10,10,10,10,10,1,75
2420589,2241,11211,40.71090381,-73.95547214,0,1,2,1,1,1,0,2,2,60,3,32,62,326,0,,,,,,,,,,1,110
582769,1650,11201,40.69065229,-73.99379501,0,0,2,1,1,1,0,1,2,1125,0,0,0,247,8,1705,2535,97,10,10,10,10,9,9,1,500
4412185,2487,10003,40.73431371,-73.99503113,0,0,2,1,0,1,0,1,1,1125,30,60,90,365,1,2510,2510,100,10,10,10,10,10,10,1,300
620486,1669,11231,40.68314414,-73.99269552,0,0,3,1,1,1,0,2,4,60,30,52,70,345,14,1829,2541,93,10,10,10,10,10,9,1,125
3269747,1999,10028,40.7766082,-73.95392073,0,0,3,1,1,1,0,1,1,1125,0,0,2,184,4,2411,2477,100,10,10,10,10,10,10,1,175
3985673,1957,10001,40.75319055,-74.00159408,0,0,4,1,1,2,0,1,1,365,29,59,89,192,2,2489,2546,100,10,10,10,10,10,10,1,450
3101475,2331,10128,40.78492918,-73.94734236,0,1,2,1,1,1,0,2,1,1125,29,59,89,364,32,2356,2540,94,10,9,10,10,10,9,1,110
554963,1533,10002,40.72242418,-73.98376867,0,0,4,1,1,1,0,4,3,1125,8,11,40,256,9,1854,2488,93,10,9,9,10,10,9,2,189
3921404,1665,10011,40.74838622,-74.00532097,0,0,6,1,1,2,0,2,1,1125,14,44,70,342,16,2440,2552,90,9,8,10,10,10,9,2,199
3504088,1847,11217,40.68178374,-73.97652296,0,0,4,1,1,2,0,2,3,7,7,16,46,321,2,2463,2498,100,10,10,10,10,10,8,1,125
4772123,2533,10023,40.7734237,-73.98844868,0,0,6,2,2,4,0,1,3,15,0,0,0,0,1,2557,2557,80,,,,,,,1,350
4646022,2358,11106,40.75739793,-73.92868575,0,1,1,1,1,1,0,1,10,60,30,60,90,365,0,,,,,,,,,,5,55
381124,1532,11377,40.75667883,-73.90386732,0,0,4,1,1,2,0,1,1,90,6,36,66,332,3,1854,1973,86,8,8,10,10,8,8,1,80
1552872,2058,11211,40.71524429,-73.96665896,0,1,4,1,1,2,0,2,2,1125,20,50,64,309,23,2087,2532,95,9,10,10,9,10,9,1,155
4051254,1893,10002,40.72306411,-73.98607645,0,0,3,1,0,1,0,1,18,1125,23,53,83,297,5,2455,2531,68,7,4,8,9,8,6,2,119
4051263,1449,11211,40.7150075,-73.94477096,0,1,1,1,1,1,0,1,7,1125,26,26,26,214,0,,,,,,,,,,1,40
4028434,1879,10009,40.72349484,-73.97721062,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,9,2487,2547,89,9,9,10,10,9,9,1,100
3839852,2413,10003,40.73259403,-73.98711009,0,0,4,1.5,1,2,0,0,3,1125,28,58,88,363,0,,,,,,,,,,1,300
4225050,2330,11206,40.7046535,-73.93830466,0,1,2,1,1,2,0,2,5,1125,12,12,12,197,0,,,,,,,,,,3,80
4603582,2512,10002,40.72047411,-73.98306569,0,1,2,1,1,2,0,1,1,12,28,58,88,363,4,2526,2555,100,10,10,10,10,9,10,1,69
666613,1698,11211,40.71203646,-73.96363655,2,0,4,1,2,2,0,2,2,14,29,59,89,364,12,2354,2496,91,9,9,10,9,9,9,1,245
2667003,2193,10028,40.77892523,-73.96225592,0,0,4,1,1,2,0,2,3,60,30,60,90,365,23,2315,2539,94,9,10,10,10,10,10,2,250
807816,1791,11103,40.76488349,-73.90888516,0,1,2,1,1,1,0,1,2,1125,30,60,90,365,16,1821,2489,93,9,8,9,10,9,9,1,60
4281241,2471,10003,40.73340699,-73.99488718,0,0,2,1,0,2,0,0,1,1125,28,56,56,117,4,2482,2499,90,9,9,9,10,9,9,1,129
1036734,1916,10021,40.77054412,-73.95496648,0,0,2,1,1,1,0,1,2,1125,29,29,29,31,64,1927,2534,94,10,10,10,10,9,10,1,140
2057474,2169,10075,40.76596153,-73.95150007,0,0,3,1,0,1,0,2,2,6,13,43,73,348,15,2189,2500,91,10,7,9,10,10,9,1,178
4814913,1882,10028,40.77658745,-73.95513981,0,0,4,1,1,2,0,1,1,1125,13,22,34,168,0,,,,,,,,,,1,250
1734724,2087,11211,40.72075876,-73.9561377,0,0,3,1.5,1,1,0,2,2,365,20,42,53,59,61,2119,2552,100,10,10,10,10,10,10,1,235
53630,1004,10025,40.80136103,-73.96250103,0,0,6,1,2,3,1,5,1,1125,9,11,16,223,12,1774,2519,94,10,9,10,10,9,10,1,275
3101731,1634,11211,40.71055863,-73.96091261,0,0,12,2,3,7,0,1,1,1125,23,53,83,352,16,2337,2542,94,9,9,9,10,9,9,3,573
1233282,1413,11211,40.71249525,-73.95883339,0,0,6,1,2,3,0,4,3,35,24,38,38,157,40,2019,2535,91,9,9,9,9,10,9,2,165
779484,1775,10025,40.79465652,-73.97257923,0,0,5,2,2,2,0,1,4,21,3,3,3,249,6,1824,2436,100,10,10,10,9,10,10,1,285
3766375,2402,10021,40.76745029,-73.95600789,0,0,2,1,1,1,0,1,7,15,9,17,17,145,1,2429,2429,100,8,10,10,10,8,10,1,160
74478,997,10009,40.72529927,-73.98556585,0,0,2,1,0,1,0,1,5,730,1,1,1,3,11,1615,2503,98,10,9,10,10,10,10,1,139
2265875,2214,10013,40.71680171,-74.0029538,0,0,2,1,1,1,0,1,1,1125,0,13,43,318,0,,,,,,,,,,1,250
1987627,2155,10024,40.78917567,-73.97926585,0,0,4,1,1,2,0,1,3,1125,0,0,0,1,2,2193,2416,90,10,9,10,10,10,10,1,160
4517819,1727,10038,40.70681985,-74.0015459,0,1,2,2,1,1,0,1,3,1125,30,60,90,365,0,,,,,,,,,,4,125
4421826,2488,10028,40.77370918,-73.95007045,0,0,2,1,0,1,0,1,1,1125,0,0,0,43,0,,,,,,,,,,1,250
1709089,1671,11211,40.71403834,-73.95876987,0,0,4,1,2,2,0,2,5,365,12,16,46,321,5,2281,2547,100,10,9,9,10,10,10,1,180
2413037,1534,10011,40.74152821,-74.0022398,0,0,2,1,0,1,0,2,2,1125,0,0,0,2,15,2261,2495,95,10,9,10,10,10,9,1,195
1816759,2118,10025,40.79335756,-73.96634044,0,0,6,2,2,4,0,4,5,1125,30,60,90,365,6,2171,2525,100,10,10,10,10,10,9,1,549
3139959,1620,11215,40.6659642,-73.98481217,0,0,6,1,2,3,0,2,3,7,0,30,60,335,3,2361,2463,100,10,10,10,10,10,10,1,140
4240019,1881,10023,40.78050925,-73.97933702,0,0,3,1,1,1,0,2,2,1125,26,56,86,286,4,2505,2535,100,10,10,10,10,10,10,1,249
2745620,1355,11105,40.77138068,-73.90894688,0,1,1,1,1,1,0,1,3,50,12,42,72,340,14,2311,2544,93,10,8,9,9,9,9,4,40
1922863,1310,11211,40.71714922,-73.95526759,0,0,4,1.5,0,1,0,2,3,1125,1,14,22,61,6,2314,2525,100,10,10,10,10,10,10,1,198
250369,1387,11211,40.71059747,-73.9643315,0,0,3,1,1,2,0,2,1,1125,30,60,90,365,62,1401,2547,86,9,8,9,10,9,8,1,180
3191459,2113,10025,40.79592468,-73.96944275,0,1,2,1,1,1,0,0,1,1125,0,0,0,192,0,,,,,,,,,,1,120
2863805,2188,11235,40.5847432,-73.95867145,0,0,2,1,1,1,0,1,3,1125,0,0,0,0,5,2337,2478,100,10,10,10,10,10,10,1,115
2914558,1793,10012,40.73028873,-74.0008419,0,0,6,2,3,3,0,6,1,1125,15,41,56,329,22,2335,2540,78,9,7,8,8,9,8,3,350
976167,1890,11209,40.61805881,-74.03195147,0,0,4,1,1,1,0,1,5,90,26,55,85,360,7,2070,2463,93,10,9,10,10,10,9,1,149
189737,1310,10002,40.7202544,-73.9896455,0,1,1,1,1,1,0,1,1,1125,29,59,89,364,6,1329,2365,96,10,9,9,10,10,10,1,85
163814,1241,10003,40.72635664,-73.98916593,0,0,4,1,1,2,0,1,2,365,10,34,51,307,111,1330,2532,78,8,8,9,9,9,8,4,99
2337993,2226,10010,40.74479949,-73.99044469,0,1,1,2,1,1,0,1,1,1,0,2,32,307,0,,,,,,,,,,1,250
4871298,1869,10011,40.74971806,-74.00665802,0,0,2,1,0,1,0,1,1,1125,22,34,64,154,0,,,,,,,,,,1,200
611465,1665,10011,40.74163279,-74.00579508,0,1,2,1.5,1,1,0,1,1,60,27,27,27,271,64,1709,2535,91,9,9,9,10,10,9,2,139
1056204,1923,11211,40.71962274,-73.95979424,0,0,2,1,1,1,0,1,2,1125,30,60,90,365,43,1972,2534,95,10,10,10,10,10,9,1,150
4028689,2437,10013,40.7196503,-73.99779399,0,0,4,1,3,3,0,1,1,1125,8,8,8,103,0,,,,,,,,,,1,399
2925867,2305,11236,40.64383361,-73.89285824,1,1,2,1,1,1,0,1,1,1125,30,60,90,365,3,2456,2491,70,10,6,9,9,5,7,3,50
566835,1582,11211,40.70777977,-73.94960226,0,1,2,1,1,1,1,1,1,90,15,24,24,276,62,1795,2546,89,9,9,10,10,9,9,2,80
1660052,1666,10011,40.73798728,-73.99857697,0,0,2,1,1,1,0,2,4,1125,30,60,90,365,6,2192,2511,97,9,10,10,10,9,9,1,259
2249878,1183,10024,40.78534094,-73.96906119,0,0,2,1,0,1,0,1,1,1125,0,15,45,320,0,,,,,,,,,,1,375
4517853,2186,10023,40.77944369,-73.97916432,0,0,6,2,2,3,0,4,1,1125,0,0,0,182,0,,,,,,,,,,2,299
3757216,2401,10028,40.77498251,-73.95417252,0,0,2,1,0,1,0,1,12,1125,30,60,90,365,0,,,,,,,,,,5,180
268190,1413,10002,40.72016819,-73.98733373,0,1,2,1,1,1,0,2,1,14,0,0,0,245,37,1549,2478,90,9,8,9,9,10,9,1,100
4853276,1563,11368,40.74867296,-73.86842697,0,1,2,1,1,1,0,1,1,1125,21,51,54,116,0,,,,,,,,,,1,49
1223882,1977,10027,40.81194403,-73.9581545,0,0,3,1,1,1,0,2,1,200,5,5,11,286,40,2046,2529,88,9,9,10,9,9,9,1,120
701170,1721,10011,40.74971994,-74.0032668,0,0,3,1,1,2,2,1,2,14,30,60,90,365,12,2128,2534,98,9,9,10,10,10,9,1,200
2586923,2245,11226,40.64772287,-73.96273334,0,1,3,1,1,2,0,1,5,90,28,58,88,363,1,2329,2329,94,10,10,10,8,10,10,1,39
2483551,2251,11206,40.70906883,-73.94386458,0,1,2,1,1,1,0,2,2,1125,0,0,0,0,7,2274,2553,97,10,9,9,10,9,9,2,80
2391562,1751,10011,40.74617911,-74.01148002,0,0,4,1,1,2,0,2,3,365,13,33,33,245,16,2287,2534,88,9,9,10,9,10,9,1,250
